238,3491
238,3220
242,760
243,2667
244,3310
244,2635
244,3062
248,4302
249,3251
250,4433
250,606
252,686
252,3760
252,676
254,468
254,4132
255,1243
255,4738
255,4630
255,596
257,792
257,4587
259,1480
260,4111
260,4969
260,2775
260,4401
262,1706
262,4306
262,451
270,4353
273,4873
273,338
274,3762
274,653
274,4221
275,1700
276,2087
276,3465
276,4755
276,2055
276,865
276,2897
276,4922
276,584
276,880
279,2888
279,3821
281,1153
282,2430
282,4801
282,3692
282,746
287,860
287,2485
289,1568
289,2849
289,302
289,295
291,4786
291,351
292,3009
292,3271
292,1571
293,1305
294,2307
295,1686
295,3319
302,4120
303,4054
303,4167
303,1408
305,434
305,3496
307,4775
309,3172
309,434
309,4282
310,1268
311,2293
311,941
311,2811
311,4678
311,3134
311,362
311,1728
313,1388
314,1084
316,530
316,343
317,2361
317,699
318,3523
320,956
322,3895
323,3514
324,2733
328,3381
328,4939
328,2325
331,4402
331,4821
331,4624
332,411
333,2177
334,4690
335,4889
335,347
336,2710
336,1138
337,4240
337,1302
337,3448
339,3811
339,2943
341,1457
342,925
342,3781
343,4900
344,3838
348,4373
349,1364
349,3875
350,743
352,4096
353,2661
353,2851
353,3083
354,1623
356,1754
356,1395
357,2886
362,1492
364,1388
366,4006
369,4691
370,3523
370,3435
370,4374
372,4066
372,858
376,2438
378,2515
382,4464
384,2110
384,1679
385,950
386,821
391,1686
391,4239
393,2811
394,968
394,3814
395,1041
395,4926
395,3103
395,1760
395,1547
396,3204
398,931
399,1821
400,1262
400,1690
402,4848
403,3311
403,4286
403,3251
403,4719
403,673
404,2145
404,4143
404,1124
404,477
408,3174
409,4036
414,1034
414,4698
414,4591
417,4744
417,4903
419,4964
419,3430
421,2168
423,4339
423,862
423,1507
424,2865
427,849
430,4791
432,4288
434,3343
435,4989
437,4203
437,1223
438,1266
439,1963
439,577
440,1733
440,4316
440,1116
442,2914
444,1754
448,3239
449,4142
450,3819
450,4487
455,4984
459,4713
459,3362
460,484
460,2172
460,1795
461,3543
464,1957
468,4020
468,3220
470,3028
472,4454
472,4078
473,3467
473,4023
473,4915
473,2919
476,2068
479,4854
480,4209
480,1987
483,3639
484,2662
486,2678
486,749
486,1410
487,2173
490,1629
491,1651
491,794
492,4447
493,2467
493,3846
494,3958
494,3475
495,4894
495,2578
496,2633
499,4272
499,3736
501,803
502,2453
502,2661
502,3624
503,4155
503,2236
503,3899
503,2688
505,3220
507,3658
507,2810
507,2231
508,2422
510,3364
510,2919
514,4371
516,2665
518,4209
518,4205
522,3077
523,3156
526,2039
529,1202
530,1404
530,2302
533,2900
536,587
539,4896
540,3070
540,2249
540,1114
541,3663
543,1928
543,866
545,3823
545,3435
545,3721
546,3193
548,681
548,3662
551,4450
551,3509
553,4079
555,4123
557,2745
558,880
559,4422
562,1621
562,3204
564,2192
565,2826
565,4953
565,3406
566,4603
571,912
575,4469
584,3348
584,1950
586,3956
587,4470
587,2350
587,1445
587,2059
587,1892
587,619
587,4954
589,2295
589,3114
590,2422
591,998
592,986
592,1453
592,4082
594,3372
594,1699
594,2149
595,2491
597,1354
597,2990
599,2457
600,1235
601,1058
605,1565
605,684
605,2787
606,2422
606,3479
606,1391
606,4456
606,1247
608,3318
608,1446
609,2681
609,1808
609,1583
611,4953
612,4870
613,4766
613,4447
613,833
613,2904
615,1862
618,2917
619,2952
620,3994
620,4600
622,1019
624,3147
624,3727
625,4880
627,1518
628,2010
628,3850
628,2038
632,1641
633,4949
634,3321
634,3005
635,1202
635,4384
637,4536
637,1805
639,2724
639,1604
639,1553
639,3071
639,4406
644,2243
645,1624
646,3530
646,2462
646,1357
647,1699
650,2530
650,4533
651,1490
651,1361
651,2996
652,3072
654,2277
658,4811
659,1319
659,2877
661,3946
664,4209
664,2872
664,2767
665,2343
667,3322
674,1245
674,2319
674,2963
674,2159
675,1283
676,4698
676,811
676,4834
677,4854
678,4022
678,3856
678,2813
681,2723
681,1102
681,1585
683,1166
684,1405
685,2555
686,4898
686,4199
687,3601
689,2089
690,2709
690,2536
691,4720
692,2530
692,4580
693,1257
697,2334
699,2566
699,3962
701,1325
703,2900
708,4598
709,1927
709,1826
711,2959
712,3780
713,2033
713,1286
714,3916
715,3656
717,1963
717,2724
717,1194
717,3502
718,2191
719,2060
722,4945
722,1241
722,4408
723,2587
724,1651
727,1160
728,3712
735,2530
738,4076
738,3852
741,3534
743,3932
744,3258
746,813
747,1946
748,3435
749,3066
750,3788
751,4903
751,4605
753,986
758,4040
758,962
758,1936
758,4722
758,3656
760,3865
760,3342
760,4301
760,4782
761,2827
765,3501
765,3868
768,3188
769,2105
769,1737
769,4952
769,4711
770,4308
771,807
771,2808
771,4907
778,4713
778,4840
778,1187
778,1303
778,2490
778,1438
779,2430
779,1864
779,2443
779,2280
782,807
782,1636
782,1052
782,4676
783,2693
783,2826
787,3700
788,2228
788,1512
789,3078
790,1521
791,3391
792,2110
792,3778
792,2877
793,1559
794,3001
796,2530
796,3796
798,4040
798,3762
799,2377
800,2851
800,3146
801,1754
801,4405
801,3334
805,4678
806,4223
807,3210
807,4169
807,1812
807,2218
807,3589
811,2872
814,1968
821,3271
821,2128
821,4764
821,4762
821,4502
823,4768
824,1521
825,1182
825,3618
830,3284
830,3069
834,4470
835,4717
835,3579
836,1078
837,1965
842,4051
844,1445
846,1419
850,3603
851,1893
851,1808
855,4958
855,4917
862,3492
862,3391
862,4333
863,2099
863,3530
863,3852
863,2311
864,3119
864,2932
868,3981
878,909
880,2307
884,2001
885,1463
890,1799
897,2359
901,4695
904,2270
905,2637
906,4557
910,3248
910,2231
911,1514
917,4742
918,2805
922,4968
925,2018
925,4758
925,2076
926,4000
926,4575
927,3972
927,1262
927,1474
927,3679
927,3713
929,4402
931,1562
933,3336
933,1217
934,2726
935,1275
935,2618
935,2724
935,1385
935,1345
935,4081
935,2589
937,1824
937,2841
940,4562
941,4939
942,4046
943,4589
944,3379
945,3347
950,2191
950,1998
952,3479
952,1158
954,3822
956,1193
956,1576
956,3896
958,2858
962,2840
965,4629
968,4854
968,1961
969,3850
970,2856
970,4578
970,3072
972,1446
972,3714
972,2162
975,4416
976,1604
977,2070
977,1926
977,1251
979,4706
980,4630
981,4777
981,2742
983,1220
985,2159
986,2092
987,3033
988,2802
988,3681
989,1432
989,2699
991,4606
996,1602
996,4401
998,1332
998,2417
998,1555
999,1478
999,1515
1001,4644
1004,4076
1004,4000
1005,2209
1005,2711
1005,2255
1006,2127
1011,1185
1011,1329
1020,3600
1022,1567
1022,3498
1024,3041
1025,3927
1026,4983
1030,2618
1030,4809
1031,2377
1034,4283
1034,3077
1034,3096
1035,2157
1035,2811
1035,3062
1036,2999
1036,4795
1038,4583
1040,4370
1041,2808
1041,3740
1041,3526
1041,2366
1041,3394
1042,1835
1042,1847
1044,1168
1045,2515
1047,2636
1048,4054
1049,3744
1050,2347
1050,1395
1052,1959
1052,3054
1054,3431
1055,1636
1055,4643
1055,2755
1058,2066
1058,2257
1060,4156
1060,2107
1060,3864
1060,3239
1062,2793
1064,4995
1064,3569
1065,1493
1066,4417
1070,3085
1070,4196
1072,2865
1075,1911
1076,2930
1078,3826
1079,3142
1081,4574
1081,3852
1084,2222
1084,1318
1085,1966
1085,3396
1086,1461
1086,1381
1092,4012
1092,4258
1093,1813
1093,1608
1094,4926
1094,2169
1095,1203
1097,2776
1097,2075
1098,3180
1099,3350
1099,2325
1099,2024
1100,1461
1101,3794
1103,4019
1104,1800
1105,2686
1106,3085
1110,3529
1111,4319
1112,4569
1114,3876
1123,1262
1123,3479
1123,2540
1123,3275
1126,2119
1137,2228
1139,2570
1139,1192
1139,4779
1142,2243
1145,2604
1147,2030
1148,2387
1148,2953
1149,2898
1153,4752
1153,1853
1157,4836
1158,1458
1159,4524
1159,1261
1160,1584
1165,1602
1166,3681
1166,4781
1167,1514
1167,3618
1168,1392
1168,4849
1170,4873
1174,3452
1175,3960
1176,4958
1176,3969
1176,4182
1177,1292
1178,4466
1179,4991
1182,4880
1182,2347
1185,1893
1185,4486
1185,3324
1186,1490
1186,4796
1186,3226
1186,2957
1187,1963
1190,1357
1191,1530
1192,4433
1192,1522
1196,4272
1197,4796
1197,3192
1198,3410
1200,2405
1202,2508
1203,2307
1203,2464
1203,4925
1206,3338
1209,2013
1210,2348
1211,1550
1211,4885
1215,2690
1215,2332
1215,3234
1216,1501
1217,4249
1219,3655
1220,2710
1221,1790
1221,2508
1222,2673
1223,2948
1223,1948
1223,3424
1223,1377
1224,4958
1224,4469
1224,4230
1225,2457
1226,4303
1230,2170
1231,4643
1231,1379
1231,4835
1235,2229
1239,1477
1239,1889
1240,2956
1240,2201
1240,3914
1241,1728
1242,3579
1244,1927
1244,1946
1245,3218
1259,4631
1261,1517
1261,2375
1262,2422
1262,4442
1266,2482
1266,1810
1270,2457
1270,1716
1271,2930
1271,1810
1273,4537
1275,2209
1275,2708
1277,1346
1277,4254
1279,1521
1283,3801
1283,4000
1283,3864
1283,4291
1283,1884
1283,1426
1284,2748
1284,2847
1285,4813
1285,2519
1286,3601
1286,2665
1286,2934
1288,3601
1290,4046
1293,4151
1293,2613
1295,2875
1295,2451
1296,4020
1296,2788
1297,4019
1297,1658
1300,3071
1300,2187
1301,4240
1301,3486
1302,4964
1302,3468
1302,4580
1303,3508
1303,2602
1309,2936
1312,1624
1312,4300
1312,2541
1314,3033
1317,4383
1317,4188
1319,3087
1321,3155
1321,3642
1331,4760
1331,3831
1332,3311
1332,4978
1332,2920
1334,4838
1334,4499
1335,4682
1335,3771
1335,4519
1336,4957
1337,4019
1337,2639
1341,3685
1341,1555
1343,3225
1343,4596
1344,3909
1349,2162
1350,3102
1351,3300
1352,2491
1353,2449
1355,1836
1355,3647
1356,2127
1356,1747
1356,1461
1356,4631
1357,4905
1358,3392
1361,2723
1362,2823
1367,4913
1367,3057
1369,4289
1370,2560
1371,1751
1371,3625
1373,2090
1379,1917
1379,2745
1379,3931
1384,2543
1384,2235
1384,1759
1385,4026
1385,4134
1385,2755
1388,2667
1388,2340
1388,4150
1388,1588
1388,2646
1391,2340
1391,2835
1395,1804
1395,4817
1395,4470
1396,1698
1396,1648
1396,4726
1399,4167
1400,3399
1401,3679
1401,2504
1403,3923
1403,3631
1403,4067
1404,1594
1405,3348
1405,2619
1406,4036
1409,1445
1409,4608
1410,4995
1411,3015
1412,3952
1412,4983
1413,1854
1415,4525
1416,4631
1421,4729
1423,2851
1429,1613
1433,1552
1434,4164
1443,4070
1445,3744
1445,2880
1445,3509
1449,2723
1451,4658
1452,2681
1452,3975
1454,4147
1454,4857
1455,3991
1457,1699
1460,3743
1461,3254
1462,1972
1467,3337
1467,3327
1467,1599
1468,1967
1468,1909
1469,3543
1470,1474
1471,4200
1471,1706
1473,2277
1473,2479
1474,2952
1477,3225
1483,4051
1487,4240
1487,3588
1488,3036
1489,4528
1490,4582
1492,2443
1494,1910
1495,3390
1495,2818
1500,3952
1501,2030
1501,3274
1503,3683
1505,1571
1506,3601
1506,4824
1506,3348
1508,2544
1509,1827
1511,4019
1514,4175
1515,3167
1518,3033
1519,2406
1521,4019
1521,2165
1521,3045
1521,1591
1525,3991
1527,1842
1528,1981
1530,2485
1530,4170
1530,2749
1531,2566
1531,3805
1537,3622
1539,4231
1539,3074
1547,1999
1547,2278
1548,1559
1548,1659
1549,2528
1550,4048
1552,2029
1553,4641
1558,3873
1558,3820
1561,4682
1562,2667
1562,4013
1564,4072
1567,4588
1567,1648
1568,3615
1568,1760
1569,4265
1570,3392
1571,4681
1572,2325
1572,3389
1575,3425
1578,3467
1581,3797
1585,2624
1585,4601
1588,3557
1588,2831
1591,2612
1592,3692
1596,4555
1598,4975
1599,4969
1599,2632
1600,3155
1601,1686
1601,4103
1603,3242
1603,4216
1605,3958
1608,2840
1608,4092
1609,1715
1609,1998
1613,2422
1616,3361
1624,3591
1624,4380
1626,4856
1628,4431
1633,4373
1634,4641
1635,2051
1636,3622
1636,3937
1636,1997
1637,3726
1637,3087
1637,3074
1638,1974
1641,2709
1644,4568
1645,3167
1645,1695
1647,2415
1648,2667
1648,2971
1648,2386
1651,4350
1653,3266
1654,2808
1655,2671
1655,3142
1658,2184
1658,3066
1659,1789
1660,3239
1660,2788
1662,2700
1664,2458
1665,4373
1669,3203
1670,3909
1673,2693
1673,2130
1674,2126
1676,2643
1680,2406
1681,3410
1681,3376
1681,3611
1683,2127
1684,2054
1686,1690
1686,2996
1690,3671
1692,2948
1692,4158
1692,2119
1692,3505
1696,3033
1696,2182
1696,3326
1698,2302
1698,3869
1698,4726
1699,2340
1701,3445
1706,4629
1708,4281
1713,3381
1713,4416
1713,3822
1716,4596
1720,4764
1723,2171
1726,3024
1727,4470
1728,4019
1732,4958
1733,2808
1733,4957
1733,4511
1733,2826
1734,2540
1735,3026
1735,3978
1742,1959
1745,3891
1747,3258
1747,4269
1752,2483
1752,2528
1753,2093
1754,4724
1757,4040
1758,2269
1761,4585
1762,1917
1763,4947
1767,4224
1769,3999
1772,4702
1773,4358
1774,3304
1777,2054
1782,3560
1782,3410
1782,4843
1786,2145
1786,3218
1788,2291
1789,1855
1789,2992
1789,2705
1790,4151
1792,3732
1793,4640
1794,3024
1802,2989
1804,3605
1804,4776
1806,2555
1807,4975
1808,2649
1809,3955
1810,1876
1810,4369
1812,4760
1813,2952
1813,1865
1817,1916
1819,2111
1821,4072
1821,4993
1821,3432
1823,4442
1824,3624
1826,2074
1827,3165
1829,3207
1829,1905
1829,2613
1832,4978
1832,4256
1837,1898
1838,1892
1840,2355
1842,4456
1842,3539
1846,4470
1846,2754
1848,3439
1849,2778
1850,3496
1850,3621
1852,3508
1853,2792
1853,3631
1854,2033
1854,1865
1854,4491
1854,2230
1855,2935
1855,3245
1855,4548
1856,4051
1859,2065
1862,2279
1862,2960
1864,3218
1865,4028
1865,2553
1866,3502
1868,3527
1873,4122
1874,3734
1876,2374
1878,4486
1879,2663
1880,4957
1880,4433
1882,2140
1883,2915
1884,4065
1885,4095
1885,3969
1886,3915
1887,2054
1888,3349
1891,4019
1891,2715
1891,4551
1891,2793
1891,4404
1891,2083
1893,2667
1893,2621
1893,3731
1896,4150
1896,3327
1896,2158
1896,4973
1898,4054
1898,2270
1900,4552
1900,2629
1902,3581
1904,3015
1908,4555
1908,4691
1908,2317
1909,4787
1911,3335
1912,2262
1912,1927
1912,1920
1912,4961
1915,4680
1915,4764
1917,3844
1917,2966
1917,4365
1919,3460
1920,2119
1923,3227
1924,4813
1926,4939
1928,2399
1929,4838
1930,3155
1935,4150
1938,4348
1938,3099
1939,2809
1940,4544
1940,4600
1948,2109
1948,2978
1950,4169
1950,4681
1950,4309
1951,3695
1952,4391
1952,2775
1952,4103
1952,2807
1953,4517
1959,2042
1959,3937
1961,3271
1961,3075
1961,2875
1961,4508
1963,4125
1963,4887
1966,2305
1967,3562
1968,3302
1969,2025
1969,4035
1972,2617
1974,3805
1975,3118
1977,3720
1977,3482
1980,4433
1980,3099
1981,4369
1981,3382
1985,4329
1985,3179
1986,4219
1990,2033
1998,2679
2001,3562
2001,2617
2006,2681
2008,2293
2013,4913
2017,4910
2020,2735
2021,2681
2021,2089
2021,3166
2022,4817
2022,3083
2024,3350
2027,3852
2028,3561
2029,3327
2030,3746
2030,3823
2030,4029
2030,4860
2033,4369
2033,4862
2034,3158
2035,3031
2037,4915
2040,3973
2043,2585
2043,3621
2043,2378
2044,4278
2044,2913
2050,4264
2051,4691
2051,2091
2055,3868
2058,2834
2058,3430
2059,2667
2059,4441
2059,2982
2061,4468
2064,4689
2065,4312
2066,2763
2066,4416
2066,3266
2069,2808
2069,3241
2069,4503
2069,4839
2070,3721
2070,3778
2075,3889
2076,4289
2079,3181
2082,3475
2082,2106
2083,4817
2084,3787
2087,4752
2087,3687
2087,2141
2087,4168
2088,2821
2088,2605
2089,2485
2089,2549
2089,4366
2090,3336
2093,2305
2097,2609
2097,2880
2099,4497
2101,2780
2102,3718
2102,3853
2102,4371
2105,4217
2105,2826
2105,4608
2107,2344
2107,4305
2109,3110
2110,3489
2124,3491
2124,2382
2125,3762
2129,4904
2130,2699
2131,3572
2135,2350
2140,4872
2143,3659
2145,2948
2145,3562
2145,3664
2145,4947
2145,3838
2151,2249
2152,2355
2153,4393
2165,4095
2166,4907
2167,4189
2167,4684
2168,2282
2168,3068
2170,3187
2173,3484
2173,4955
2173,3557
2174,3495
2175,2277
2175,4352
2176,2902
2177,4691
2177,4239
2178,2977
2178,3785
2179,4478
2179,3350
2184,4350
2184,4336
2185,3001
2186,4057
2189,3501
2189,4851
2191,2916
2194,4051
2196,4140
2196,2942
2196,3848
2197,3186
2200,2780
2202,2808
2202,3821
2204,2449
2205,2966
2209,4156
2209,3077
2209,4028
2209,4225
2210,3801
2210,4471
2211,2927
2214,2821
2216,4416
2217,2305
2220,2270
2221,4450
2222,2968
2222,4888
2224,3006
2224,4599
2228,4568
2228,4773
2228,3658
2228,3643
2228,4199
2235,2485
2235,2682
2236,4695
2241,3367
2242,4828
2247,2604
2249,4264
2254,2775
2254,3526
2255,4143
2256,3413
2259,3350
2260,4183
2262,4231
2265,3521
2266,4534
2269,3367
2269,4354
2269,2879
2272,2419
2279,4568
2282,2733
2290,2679
2293,3678
2301,4497
2301,4234
2301,3641
2305,3672
2305,2373
2305,4517
2305,4524
2305,4110
2305,4745
2305,3812
2305,3214
2305,4313
2306,3798
2307,4829
2308,3009
2309,4156
2309,3242
2309,4172
2317,4944
2321,4926
2321,2500
2326,2453
2330,4335
2331,3174
2332,3797
2335,3077
2340,4752
2340,3204
2342,2665
2344,3376
2344,2657
2345,3931
2346,2786
2348,2361
2348,2618
2348,4301
2349,4526
2350,3561
2350,4167
2353,3318
2353,4126
2355,2671
2356,3605
2360,3088
2361,3705
2362,3975
2362,4020
2362,4828
2363,4262
2367,3230
2367,4423
2367,4820
2373,3377
2377,2669
2387,3475
2388,3797
2393,4572
2394,2992
2394,3317
2394,3408
2402,3515
2404,2798
2405,4298
2406,4711
2408,3592
2410,4041
2412,2711
2412,4106
2413,2920
2416,3530
2420,2730
2422,4599
2424,2570
2427,4863
2430,4942
2430,4294
2432,4471
2432,2556
2435,4367
2436,3225
2436,3663
2438,4480
2442,2453
2442,4441
2443,4181
2446,4315
2446,2704
2448,4156
2448,2587
2449,4040
2452,4491
2453,4644
2453,4716
2453,3065
2453,4797
2453,2484
2453,4867
2453,4662
2455,4373
2456,4171
2483,4629
2488,3849
2491,4658
2491,3361
2493,2937
2493,4591
2497,3552
2498,3769
2501,4575
2511,4000
2511,3618
2511,3361
2511,3020
2515,4439
2517,4939
2518,4850
2518,4230
2521,3849
2526,3923
2526,4679
2531,4898
2533,4956
2533,4647
2535,4752
2535,4973
2540,2994
2542,3964
2543,3433
2544,4219
2544,4284
2547,4166
2550,4784
2551,4884
2555,2793
2557,3008
2558,4519
2560,2947
2561,4323
2561,3256
2565,4512
2568,2934
2570,4824
2570,2977
2574,2804
2576,4960
2577,4957
2577,3891
2578,3952
2578,3210
2580,4828
2580,3811
2580,4806
2583,3205
2584,4597
2584,4532
2584,2605
2586,4958
2587,3689
2592,4470
2592,3913
2593,2937
2593,4895
2597,2868
2601,4278
2602,4090
2603,2958
2606,4849
2610,3325
2617,4040
2617,2966
2618,4428
2624,3096
2626,3624
2629,4930
2632,3348
2636,4455
2637,3999
2637,3378
2640,2645
2642,4384
2642,3718
2646,3320
2653,4387
2655,4505
2664,4133
2665,4682
2667,3077
2667,2828
2667,4626
2668,3601
2671,4032
2672,2790
2674,4941
2678,3359
2678,3527
2681,3883
2682,3225
2688,4296
2689,4165
2689,3255
2689,3141
2693,4511
2696,3027
2708,4627
2709,3318
2709,2971
2710,4945
2713,4876
2717,4856
2717,3972
2722,3937
2724,4811
2724,2726
2724,3738
2726,4670
2728,4704
2734,2952
2734,3884
2735,2913
2740,4712
2741,3663
2743,3144
2743,4034
2749,3720
2749,4975
2749,3350
2749,3242
2749,3259
2752,3307
2753,3484
2757,3098
2763,3484
2763,3964
2763,3658
2769,4149
2770,3744
2770,3413
2774,3760
2774,4967
2776,3532
2780,3225
2780,3083
2782,3622
2784,4650
2789,4058
2791,4887
2791,4341
2792,4811
2792,4336
2792,3734
2793,3488
2794,3446
2794,3516
2797,3433
2797,4844
2798,3933
2799,3120
2800,4924
2802,3752
2802,4198
2802,3295
2806,3598
2808,3344
2811,4473
2813,2985
2814,3339
2815,3484
2815,4639
2817,3267
2819,4166
2828,3178
2832,3785
2834,3952
2834,4422
2835,4963
2839,3660
2840,3804
2841,4917
2843,3344
2844,4020
2844,4259
2849,4383
2851,3061
2853,4372
2857,4194
2859,4103
2861,4231
2861,3333
2866,2973
2870,3858
2875,4571
2876,4138
2883,4851
2884,3600
2891,3203
2894,3655
2900,3293
2901,4493
2908,4166
2909,4158
2912,3501
2912,3532
2913,4048
2915,3205
2925,3672
2926,4222
2929,3476
2931,3973
2932,4089
2933,4142
2933,4765
2936,4682
2936,3350
2938,3972
2939,4913
2941,4752
2941,3975
2944,4432
2945,4571
2951,3672
2953,4539
2953,4540
2956,3999
2959,3726
2963,3693
2974,4484
2975,2991
2975,3719
2975,4142
2976,4988
2977,4105
2985,4648
2985,4499
2986,3751
2987,4368
2991,4337
2993,3052
2994,3484
2998,3338
3003,3999
3005,4716
3005,3280
3009,4816
3009,4341
3011,4078
3028,4327
3030,3497
3033,3869
3036,4464
3037,4054
3037,3508
3046,4316
3050,3932
3054,4700
3057,3656
3060,4000
3063,3909
3063,4153
3063,4221
3065,4078
3065,4367
3070,4773
3077,4163
3077,3247
3081,3088
3084,4755
3085,4597
3085,3705
3087,4947
3088,3193
3088,4267
3088,3358
3091,4339
3091,4552
3092,4094
3094,4179
3096,3738
3102,3325
3109,3153
3110,3511
3115,3714
3118,3552
3119,4203
3120,4154
3120,4876
3120,4740
3123,4360
3130,4431
3131,4854
3132,4475
3154,4854
3154,4058
3163,4724
3165,4374
3166,4145
3168,4773
3172,3886
3173,3412
3179,4132
3180,4919
3180,4408
3183,3755
3185,4536
3185,4349
3186,3972
3188,3960
3194,4526
3198,3699
3198,4700
3199,3958
3199,3376
3203,4484
3206,4010
3206,4618
3210,4594
3213,3661
3214,3503
3214,4822
3217,4369
3217,4103
3222,4510
3227,4224
3227,3726
3227,3878
3229,3669
3230,3829
3230,3442
3243,4955
3248,4319
3248,3610
3253,3684
3255,4153
3257,4454
3259,4860
3260,4089
3260,3472
3261,4045
3264,3856
3270,4291
3275,3441
3275,4477
3289,3999
3290,4817
3290,4653
3297,4149
3298,3739
3302,3327
3309,4695
3310,3963
3315,4028
3316,4026
3318,3379
3318,3500
3318,3826
3318,3454
3322,3557
3322,3662
3324,4156
3325,4524
3327,4406
3328,4292
3329,4217
3330,4517
3330,4882
3336,4744
3336,4644
3336,3937
3337,4817
3339,3721
3343,4840
3344,4134
3345,4553
3353,4115
3354,4981
3361,3925
3367,3606
3367,3533
3368,4998
3368,3431
3369,4698
3374,4562
3375,3484
3379,4924
3381,3479
3385,4913
3386,4863
3390,4886
3391,4987
3401,4363
3403,4469
3405,4040
3414,4801
3418,4513
3424,4876
3425,4048
3425,3669
3425,3656
3425,4067
3434,4939
3437,4050
3440,4395
3443,3947
3444,4018
3450,3937
3461,3747
3467,3846
3468,4684
3469,4470
3469,4442
3469,3470
3470,4782
3471,4318
3472,4166
3478,3781
3479,3903
3479,4998
3480,4169
3481,3785
3486,4526
3488,4249
3491,4619
3497,3678
3498,4739
3499,4061
3501,3809
3503,4995
3505,4764
3506,4379
3507,4691
3508,3803
3508,4826
3519,4526
3521,4076
3525,3697
3530,3682
3531,4439
3532,4995
3543,4647
3544,4024
3545,3905
3546,4497
3547,4053
3556,4241
3558,3812
3560,4000
3561,4391
3567,4354
3569,3994
3569,3722
3581,4538
3585,4231
3585,4580
3590,3737
3591,4351
3592,4091
3592,4570
3593,4416
3593,4119
3600,3961
3601,4390
3610,3712
3615,4381
3616,3923
3617,4791
3619,3689
3620,4454
3621,3653
3623,4570
3631,3823
3631,4763
3633,3760
3633,3657
3634,3721
3640,4254
3642,3939
3646,4203
3646,4722
3649,3724
3650,3974
3650,4738
3651,4997
3655,4852
3657,4240
3672,4771
3674,4863
3674,4653
3682,4943
3683,4339
3683,4742
3686,3960
3687,4586
3689,4237
3702,4000
3710,4065
3721,4650
3726,4475
3735,3905
3738,4466
3738,3788
3742,4179
3743,4770
3744,3972
3746,4580
3751,4882
3762,4915
3771,4314
3777,4173
3782,4301
3785,4917
3785,4571
3801,4446
3803,4203
3806,4817
3820,4227
3822,4700
3822,4077
3823,4293
3848,4839
3852,4644
3858,3885
3865,4691
3869,4873
3872,3958
3876,4998
3880,4441
3884,3888
3893,4629
3902,4572
3905,4688
3910,4718
3921,4155
3923,4038
3925,4648
3952,4718
3958,4777
3961,4416
3962,4562
3963,4103
3974,4283
3974,4411
3984,4314
3985,4464
3991,4791
3991,4053
3999,4442
4003,4733
4010,4867
4014,4946
4018,4658
4018,4229
4018,4038
4019,4237
4021,4795
4022,4796
4032,4671
4045,4913
4045,4492
4045,4364
4046,4588
4046,4484
4050,4164
4053,4468
4054,4583
4080,4190
4090,4981
4104,4199
4122,4838
4122,4196
4127,4231
4138,4933
4140,4597
4150,4165
4152,4997
4158,4585
4164,4590
4166,4944
4167,4320
4169,4593
4173,4661
4177,4232
4198,4663
4206,4393
4206,4708
4209,4348
4224,4267
4228,4535
4228,4284
4231,4945
4239,4571
